# Performance Monitoring Events for Intel Xeon Processors Based on the Skylake Microarchitecture - V1.12
# 8/6/2018 10:15:59 PM
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
EventCode	UMask	EventName	BriefDescription	Counter	CounterHTOff	SampleAfterValue	MSRIndex	MSRValue	TakenAlone	CounterMask	Invert	AnyThread	EdgeDetect	PEBS	Data_LA	L1_Hit_Indication	Errata	ELLC	Deprecated
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.NO_SNOOP_NEEDED	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.HIT_OTHER_CORE_NO_FWD	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.HITM_OTHER_CORE	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.ANY_SNOOP	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.ANY_SNOOP	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FBC000490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.REMOTE_HIT_FORWARD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x083FC00490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.REMOTE_HITM	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x103FC00490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x063FC00490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x063B800490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0604000490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.ANY_RESPONSE	TBD have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000010120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.NO_SNOOP_NEEDED	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.HIT_OTHER_CORE_NO_FWD	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.HITM_OTHER_CORE	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.ANY_SNOOP	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.ANY_SNOOP	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FBC000120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.REMOTE_HIT_FORWARD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x083FC00120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.REMOTE_HITM	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x103FC00120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x063FC00120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x063B800120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0604000120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.ANY_RESPONSE	TBD have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000010491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.NO_SNOOP_NEEDED	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.HIT_OTHER_CORE_NO_FWD	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.HITM_OTHER_CORE	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.ANY_SNOOP	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.ANY_SNOOP	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FBC000491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.REMOTE_HIT_FORWARD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x083FC00491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.REMOTE_HITM	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x103FC00491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x063FC00491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x063B800491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0604000491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.ANY_RESPONSE	TBD have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000010122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.NO_SNOOP_NEEDED	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.HIT_OTHER_CORE_NO_FWD	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.HITM_OTHER_CORE	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.ANY_SNOOP	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.ANY_SNOOP	TBD TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FBC000122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.REMOTE_HIT_FORWARD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x083FC00122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.REMOTE_HITM	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x103FC00122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x063FC00122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x063B800122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	TBD TBD 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0604000122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0	0x08007C0001	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	Counts all demand data writes (RFOs) 	0,1,2,3	0,1,2,3	100003	0	0x08007C0002	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_HIT.SNOOP_HIT_WITH_FWD	Counts demand instruction fetches and L1 instruction cache prefetches that 	0,1,2,3	0,1,2,3	100003	0	0x08007C0004	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0	0x08007C0010	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0	0x08007C0020	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0	0x08007C0080	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0	0x08007C0100	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_HIT.SNOOP_HIT_WITH_FWD	Counts L1 data cache hardware prefetch requests and software prefetch requests 	0,1,2,3	0,1,2,3	100003	0	0x08007C0400	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	TBD 	0,1,2,3	0,1,2,3	100003	0	0x08007C0490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	TBD 	0,1,2,3	0,1,2,3	100003	0	0x08007C0120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	TBD 	0,1,2,3	0,1,2,3	100003	0	0x08007C0491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	TBD 	0,1,2,3	0,1,2,3	100003	0	0x08007C0122	0	0	0	0	0	0	0	0	null	0	0
