# Performance Monitoring Events for the Fifth Generation Intel Core Processors Based on the Broadwell Microarchitecture - V23
# 8/7/2018 8:47:47 AM
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
EventCode	UMask	EventName	BriefDescription	Counter	CounterHTOff	SampleAfterValue	MSRIndex	MSRValue	TakenAlone	CounterMask	Invert	AnyThread	EdgeDetect	PEBS	Data_LA	L1_Hit_Indication	Errata
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_HIT.SNOOP_NOT_NEEDED	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_HIT.SNOOP_MISS	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x02003C0010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_HIT.SNOOP_HIT_NO_FWD	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_HIT.SNOOP_HITM	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_HIT.SNOOP_NON_DRAM	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x20003C0010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_HIT.ANY_SNOOP	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NONE	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0084000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0104000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0204000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0404000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_HITM	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1004000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2004000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS_LOCAL_DRAM.ANY_SNOOP	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F84000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS.SNOOP_NONE	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00BC000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS.SNOOP_NOT_NEEDED	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x013C000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS.SNOOP_MISS	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x023C000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_MISS.SNOOP_HIT_NO_FWD	Counts prefetch (that bring data to L2) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x043C000010	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.ANY_RESPONSE	Counts all prefetch (that bring data to L2) RFOs have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000010020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.SUPPLIER_NONE.SNOOP_NONE	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080020020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.SUPPLIER_NONE.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100020020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.SUPPLIER_NONE.SNOOP_MISS	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200020020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400020020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.SUPPLIER_NONE.SNOOP_HITM	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000020020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.SUPPLIER_NONE.SNOOP_NON_DRAM	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000020020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.SUPPLIER_NONE.ANY_SNOOP	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F80020020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_HIT.SNOOP_NONE	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00803C0020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_HIT.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_HIT.SNOOP_MISS	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x02003C0020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_HIT.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_HIT.SNOOP_HITM	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_HIT.SNOOP_NON_DRAM	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x20003C0020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_HIT.ANY_SNOOP	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS_LOCAL_DRAM.SNOOP_NONE	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0084000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0104000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0204000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0404000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS_LOCAL_DRAM.SNOOP_HITM	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1004000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2004000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS_LOCAL_DRAM.ANY_SNOOP	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F84000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS.SNOOP_NONE	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00BC000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x013C000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS.SNOOP_MISS	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x023C000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_MISS.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to L2) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x043C000020	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.ANY_RESPONSE	Counts all prefetch (that bring data to LLC only) code reads have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000010040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.SUPPLIER_NONE.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080020040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.SUPPLIER_NONE.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100020040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.SUPPLIER_NONE.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200020040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400020040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.SUPPLIER_NONE.SNOOP_HITM	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000020040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.SUPPLIER_NONE.SNOOP_NON_DRAM	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000020040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.SUPPLIER_NONE.ANY_SNOOP	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F80020040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_HIT.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00803C0040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_HIT.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_HIT.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x02003C0040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_HIT.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_HIT.SNOOP_HITM	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_HIT.SNOOP_NON_DRAM	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x20003C0040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_HIT.ANY_SNOOP	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0084000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0104000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0204000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0404000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_HITM	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1004000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2004000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS_LOCAL_DRAM.ANY_SNOOP	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F84000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00BC000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x013C000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x023C000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_CODE_RD.L3_MISS.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x043C000040	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.ANY_RESPONSE	Counts all prefetch (that bring data to LLC only) data reads have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000010080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.SUPPLIER_NONE.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080020080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.SUPPLIER_NONE.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100020080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.SUPPLIER_NONE.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200020080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400020080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.SUPPLIER_NONE.SNOOP_HITM	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000020080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.SUPPLIER_NONE.SNOOP_NON_DRAM	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000020080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.SUPPLIER_NONE.ANY_SNOOP	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F80020080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_HIT.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00803C0080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_HIT.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_HIT.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x02003C0080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_HIT.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_HIT.SNOOP_HITM	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_HIT.SNOOP_NON_DRAM	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x20003C0080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_HIT.ANY_SNOOP	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0084000080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0104000080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0204000080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0404000080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_HITM	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1004000080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2004000080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS_LOCAL_DRAM.ANY_SNOOP	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F84000080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00BC000080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x013C000080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x023C000080	0	0	0	0	0	0	0	0	null
