# Performance Monitoring Events for Performance Monitoring Events for Intel Xeon Processors Based on the Cascadelake Microarchitecture with Intel Optane DC persistent memory - V1.04
# 4/1/2019 11:14:48 AM
Unit	EventCode	UMask	PortMask	FCMask	UMaskExt	EventName	Description	Counter	MSRValue	ELLC	Filter	Internal	Deprecated	FILTER_VALUE
CHA	0x62	0x01	0x00	0x00	0x00	UNC_CHA_IODC_ALLOC.INVITOM	Counts Number of times IODC entry allocation is attempted; Number of IODC allocations	0,1,2,3	0x00	0	na	0	0	0
CHA	0x62	0x02	0x00	0x00	0x00	UNC_CHA_IODC_ALLOC.IODCFULL	Counts Number of times IODC entry allocation is attempted; Number of IODC allocations dropped due to IODC Full	0,1,2,3	0x00	0	na	0	0	0
CHA	0x62	0x04	0x00	0x00	0x00	UNC_CHA_IODC_ALLOC.OSBGATED	Counts Number of times IODC entry allocation is attempted; Number of IDOC allocation dropped due to OSB gate	0,1,2,3	0x00	0	na	0	0	0
CHA	0x63	0x01	0x00	0x00	0x00	UNC_CHA_IODC_DEALLOC.WBMTOE	Counts number of IODC deallocations; IODC deallocated due to WbMtoE	0,1,2,3	0x00	0	na	0	0	0
CHA	0x63	0x02	0x00	0x00	0x00	UNC_CHA_IODC_DEALLOC.WBMTOI	Counts number of IODC deallocations; IODC deallocated due to WbMtoI	0,1,2,3	0x00	0	na	0	0	0
CHA	0x63	0x04	0x00	0x00	0x00	UNC_CHA_IODC_DEALLOC.WBPUSHMTOI	Counts number of IODC deallocations; IODC deallocated due to WbPushMtoI	0,1,2,3	0x00	0	na	0	0	0
CHA	0x63	0x08	0x00	0x00	0x00	UNC_CHA_IODC_DEALLOC.SNPOUT	Counts number of IODC deallocations; IODC deallocated due to conflicting transaction	0,1,2,3	0x00	0	na	0	0	0
CHA	0x63	0x10	0x00	0x00	0x00	UNC_CHA_IODC_DEALLOC.ALL	Counts number of IODC deallocations; IODC deallocated due to any reason	0,1,2,3	0x00	0	na	0	0	0
CHA	0x39	0x01	0x00	0x00	0x00	UNC_CHA_MISC.RSPI_WAS_FSE	Cbo Misc; Silent Snoop Eviction	0,1,2,3	0x00	0	na	0	0	0
CHA	0x39	0x02	0x00	0x00	0x00	UNC_CHA_MISC.WC_ALIASING	Cbo Misc; Write Combining Aliasing	0,1,2,3	0x00	0	na	0	0	0
CHA	0x39	0x10	0x00	0x00	0x00	UNC_CHA_MISC.CV0_PREF_VIC	Cbo Misc; CV0 Prefetch Victim	0,1,2,3	0x00	0	na	0	0	0
CHA	0x39	0x20	0x00	0x00	0x00	UNC_CHA_MISC.CV0_PREF_MISS	Cbo Misc; CV0 Prefetch Miss	0,1,2,3	0x00	0	na	0	0	0
CHA	0x55	0x00	0x00	0x00	0x00	UNC_CHA_OSB	OSB Snoop Broadcast	0,1,2,3	0x00	0	na	0	0	0
CHA	0x58	0x01	0x00	0x00	0x00	UNC_CHA_READ_NO_CREDITS.MC0_SMI0	CHA iMC CHNx READ Credits Empty; MC0_SMI0	0,1,2,3	0x00	0	na	0	0	0
CHA	0x58	0x02	0x00	0x00	0x00	UNC_CHA_READ_NO_CREDITS.MC1_SMI1	CHA iMC CHNx READ Credits Empty; MC1_SMI1	0,1,2,3	0x00	0	na	0	0	0
CHA	0x58	0x04	0x00	0x00	0x00	UNC_CHA_READ_NO_CREDITS.EDC0_SMI2	CHA iMC CHNx READ Credits Empty; EDC0_SMI2	0,1,2,3	0x00	0	na	0	0	0
CHA	0x58	0x08	0x00	0x00	0x00	UNC_CHA_READ_NO_CREDITS.EDC1_SMI3	CHA iMC CHNx READ Credits Empty; EDC1_SMI3	0,1,2,3	0x00	0	na	0	0	0
CHA	0x58	0x10	0x00	0x00	0x00	UNC_CHA_READ_NO_CREDITS.EDC2_SMI4	CHA iMC CHNx READ Credits Empty; EDC2_SMI4	0,1,2,3	0x00	0	na	0	0	0
CHA	0x58	0x20	0x00	0x00	0x00	UNC_CHA_READ_NO_CREDITS.EDC3_SMI5	CHA iMC CHNx READ Credits Empty; EDC3_SMI5	0,1,2,3	0x00	0	na	0	0	0
CHA	0x50	0x08	0x00	0x00	0x00	UNC_CHA_REQUESTS.WRITES_REMOTE	Read and Write Requests; Writes Remote	0,1,2,3	0x00	0	na	0	0	0
CHA	0x5C	0x02	0x00	0x00	0x00	UNC_CHA_SNOOP_RESP.RSPS	tbd	0,1,2,3	0x00	0	na	0	0	0
CHA	0x5C	0x80	0x00	0x00	0x00	UNC_CHA_SNOOP_RESP.RSPFWD	Snoop Responses Received; RspFwd	0,1,2,3	0x00	0	na	0	0	0
CHA	0x56	0x01	0x00	0x00	0x00	UNC_CHA_WB_PUSH_MTOI.LLC	WbPushMtoI; Pushed to LLC	0,1,2,3	0x00	0	na	0	0	0
CHA	0x56	0x02	0x00	0x00	0x00	UNC_CHA_WB_PUSH_MTOI.MEM	WbPushMtoI; Pushed to Memory	0,1,2,3	0x00	0	na	0	0	0
CHA	0x5A	0x01	0x00	0x00	0x00	UNC_CHA_WRITE_NO_CREDITS.MC0_SMI0	CHA iMC CHNx WRITE Credits Empty; MC0_SMI0	0,1,2,3	0x00	0	na	0	0	0
CHA	0x5A	0x02	0x00	0x00	0x00	UNC_CHA_WRITE_NO_CREDITS.MC1_SMI1	CHA iMC CHNx WRITE Credits Empty; MC1_SMI1	0,1,2,3	0x00	0	na	0	0	0
CHA	0x5A	0x04	0x00	0x00	0x00	UNC_CHA_WRITE_NO_CREDITS.EDC0_SMI2	CHA iMC CHNx WRITE Credits Empty; EDC0_SMI2	0,1,2,3	0x00	0	na	0	0	0
CHA	0x5A	0x08	0x00	0x00	0x00	UNC_CHA_WRITE_NO_CREDITS.EDC1_SMI3	CHA iMC CHNx WRITE Credits Empty; EDC1_SMI3	0,1,2,3	0x00	0	na	0	0	0
CHA	0x5A	0x10	0x00	0x00	0x00	UNC_CHA_WRITE_NO_CREDITS.EDC2_SMI4	CHA iMC CHNx WRITE Credits Empty; EDC2_SMI4	0,1,2,3	0x00	0	na	0	0	0
CHA	0x5A	0x20	0x00	0x00	0x00	UNC_CHA_WRITE_NO_CREDITS.EDC3_SMI5	CHA iMC CHNx WRITE Credits Empty; EDC3_SMI5	0,1,2,3	0x00	0	na	0	0	0
CHA	0x34	0x03	0x00	0x00	0x00	UNC_CHA_LLC_LOOKUP.DATA_READ	Cache and Snoop Filter Lookups; Data Read Request	0,1,2,3	0x00	0	CHAFilter0[26:17]	0	0	0
CHA	0x34	0x05	0x00	0x00	0x00	UNC_CHA_LLC_LOOKUP.WRITE	Cache and Snoop Filter Lookups; Write Requests	0,1,2,3	0x00	0	CHAFilter0[26:17]	0	0	0
CHA	0x34	0x09	0x00	0x00	0x00	UNC_CHA_LLC_LOOKUP.REMOTE_SNOOP	Cache and Snoop Filter Lookups; External Snoop Request	0,1,2,3	0x00	0	CHAFilter0[26:17]	0	0	0
CHA	0x34	0x11	0x00	0x00	0x00	UNC_CHA_LLC_LOOKUP.ANY	Cache and Snoop Filter Lookups; Any Request	0,1,2,3	0x00	0	CHAFilter0[26:17]	0	0	0
CHA	0x34	0x31	0x00	0x00	0x00	UNC_CHA_LLC_LOOKUP.LOCAL	Cache and Snoop Filter Lookups; Local	0,1,2,3	0x00	0	CHAFilter0[26:17]	0	0	0
CHA	0x34	0x91	0x00	0x00	0x00	UNC_CHA_LLC_LOOKUP.REMOTE	Cache and Snoop Filter Lookups; Remote	0,1,2,3	0x00	0	CHAFilter0[26:17]	0	0	0
CHA	0x37	0x01	0x00	0x00	0x00	UNC_CHA_LLC_VICTIMS.M_STATE	This event is deprecated. Refer to new event UNC_CHA_LLC_VICTIMS.TOTAL_M	0,1,2,3	0x00	0	na	0	1	0
CHA	0x37	0x02	0x00	0x00	0x00	UNC_CHA_LLC_VICTIMS.E_STATE	This event is deprecated. Refer to new event UNC_CHA_LLC_VICTIMS.TOTAL_E	0,1,2,3	0x00	0	na	0	1	0
CHA	0x37	0x04	0x00	0x00	0x00	UNC_CHA_LLC_VICTIMS.S_STATE	This event is deprecated. Refer to new event UNC_CHA_LLC_VICTIMS.TOTAL_S	0,1,2,3	0x00	0	na	0	1	0
CHA	0x37	0x08	0x00	0x00	0x00	UNC_CHA_LLC_VICTIMS.F_STATE	This event is deprecated. Refer to new event UNC_CHA_LLC_VICTIMS.TOTAL_F	0,1,2,3	0x00	0	na	0	1	0
CHA	0x37	0x2F	0x00	0x00	0x00	UNC_CHA_LLC_VICTIMS.LOCAL_ALL	Lines Victimized; Local - All Lines	0,1,2,3	0x00	0	na	0	0	0
CHA	0x37	0x80	0x00	0x00	0x00	UNC_CHA_LLC_VICTIMS.REMOTE	This event is deprecated. Refer to new event UNC_CHA_LLC_VICTIMS.REMOTE_ALL	0,1,2,3	0x00	0	na	0	1	0
CHA	0x35	0x01	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.IRQ	TOR Inserts; IRQ	0,1,2,3	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x35	0x02	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.EVICT	TOR Inserts; SF/LLC Evictions	0,1,2,3	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x35	0x04	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.PRQ	TOR Inserts; PRQ	0,1,2,3	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x35	0x08	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.IPQ	TOR Inserts; IPQ	0,1,2,3	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x35	0x10	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.HIT	TOR Inserts; Hit (Not a Miss)	0,1,2,3	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x35	0x20	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.MISS	TOR Inserts; Miss	0,1,2,3	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x35	0x37	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.LOC_ALL	This event is deprecated. 	0,1,2,3	0x00	0	CHAfilter1	0	1	0
CHA	0x35	0xFF	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.ALL	TOR Inserts; All	0,1,2,3	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x35	0x18	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.IPQ_HIT	This event is deprecated. 	0,1,2,3	0x00	0	CHAfilter1	0	1	0
CHA	0x35	0x28	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.IPQ_MISS	This event is deprecated. 	0,1,2,3	0x00	0	CHAfilter1	0	1	0
CHA	0x35	0x50	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.RRQ_HIT	This event is deprecated. 	0,1,2,3	0x00	0	CHAfilter1	0	1	0
CHA	0x35	0x60	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.RRQ_MISS	This event is deprecated. 	0,1,2,3	0x00	0	CHAfilter1	0	1	0
CHA	0x35	0x90	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.WBQ_HIT	This event is deprecated. 	0,1,2,3	0x00	0	CHAfilter1	0	1	0
CHA	0x35	0xA0	0x00	0x00	0x00	UNC_CHA_TOR_INSERTS.WBQ_MISS	This event is deprecated. 	0,1,2,3	0x00	0	CHAfilter1	0	1	0
CHA	0x36	0x01	0x00	0x00	0x00	UNC_CHA_TOR_OCCUPANCY.IRQ	TOR Occupancy; IRQ	0	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x36	0x02	0x00	0x00	0x00	UNC_CHA_TOR_OCCUPANCY.EVICT	TOR Occupancy; SF/LLC Evictions	0	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x36	0x04	0x00	0x00	0x00	UNC_CHA_TOR_OCCUPANCY.PRQ	TOR Occupancy; PRQ	0	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x36	0x08	0x00	0x00	0x00	UNC_CHA_TOR_OCCUPANCY.IPQ	TOR Occupancy; IPQ	0	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x36	0x10	0x00	0x00	0x00	UNC_CHA_TOR_OCCUPANCY.HIT	TOR Occupancy; Hit (Not a Miss)	0	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x36	0x20	0x00	0x00	0x00	UNC_CHA_TOR_OCCUPANCY.MISS	TOR Occupancy; Miss	0	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x36	0x37	0x00	0x00	0x00	UNC_CHA_TOR_OCCUPANCY.LOC_ALL	This event is deprecated. Refer to new event UNC_CHA_TOR_OCCUPANCY.ALL_FROM_LOC	0	0x00	0	CHAfilter1	0	1	0
CHA	0x36	0xFF	0x00	0x00	0x00	UNC_CHA_TOR_OCCUPANCY.ALL	tbd	0	0x00	0	CHAFilter1[31:0]	0	0	0
CHA	0x36	0x18	0x00	0x00	0x00	UNC_CHA_TOR_OCCUPANCY.IPQ_HIT	This event is deprecated. 	0	0x00	0	CHAfilter1	0	1	0
CHA	0x36	0x28	0x00	0x00	0x00	UNC_CHA_TOR_OCCUPANCY.IPQ_MISS	This event is deprecated. 	0	0x00	0	CHAfilter1	0	1	0
CHA	0x17	0x01	0x00	0x00	0x00	UNC_CHA_CORE_PMA.C1_STATE	Core PMA Events; C1  State	0,1,2,3	0x00	0	na	0	0	0
CHA	0x17	0x02	0x00	0x00	0x00	UNC_CHA_CORE_PMA.C1_TRANSITION	Core PMA Events; C1 Transition	0,1,2,3	0x00	0	na	0	0	0
CHA	0x17	0x04	0x00	0x00	0x00	UNC_CHA_CORE_PMA.C6_STATE	Core PMA Events; C6 State	0,1,2,3	0x00	0	na	0	0	0
CHA	0x17	0x08	0x00	0x00	0x00	UNC_CHA_CORE_PMA.C6_TRANSITION	Core PMA Events; C6 Transition	0,1,2,3	0x00	0	na	0	0	0
CHA	0x17	0x10	0x00	0x00	0x00	UNC_CHA_CORE_PMA.GV	Core PMA Events; GV	0,1,2,3	0x00	0	na	0	0	0
CHA	0x80	0x01	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_ACQUIRED.TGR0	CMS Agent0 AD Credits Acquired; For Transgress 0	0,1,2,3	0x00	0	na	0	0	0
CHA	0x80	0x02	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_ACQUIRED.TGR1	CMS Agent0 AD Credits Acquired; For Transgress 1	0,1,2,3	0x00	0	na	0	0	0
CHA	0x80	0x04	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_ACQUIRED.TGR2	CMS Agent0 AD Credits Acquired; For Transgress 2	0,1,2,3	0x00	0	na	0	0	0
CHA	0x80	0x08	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_ACQUIRED.TGR3	CMS Agent0 AD Credits Acquired; For Transgress 3	0,1,2,3	0x00	0	na	0	0	0
CHA	0x80	0x10	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_ACQUIRED.TGR4	CMS Agent0 AD Credits Acquired; For Transgress 4	0,1,2,3	0x00	0	na	0	0	0
CHA	0x80	0x20	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_ACQUIRED.TGR5	CMS Agent0 AD Credits Acquired; For Transgress 5	0,1,2,3	0x00	0	na	0	0	0
CHA	0x82	0x01	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR0	CMS Agent0 AD Credits Occupancy; For Transgress 0	0,1,2,3	0x00	0	na	0	0	0
CHA	0x82	0x02	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR1	CMS Agent0 AD Credits Occupancy; For Transgress 1	0,1,2,3	0x00	0	na	0	0	0
CHA	0x82	0x04	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR2	CMS Agent0 AD Credits Occupancy; For Transgress 2	0,1,2,3	0x00	0	na	0	0	0
CHA	0x82	0x08	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR3	CMS Agent0 AD Credits Occupancy; For Transgress 3	0,1,2,3	0x00	0	na	0	0	0
CHA	0x82	0x10	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR4	CMS Agent0 AD Credits Occupancy; For Transgress 4	0,1,2,3	0x00	0	na	0	0	0
CHA	0x82	0x20	0x00	0x00	0x00	UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR5	CMS Agent0 AD Credits Occupancy; For Transgress 5	0,1,2,3	0x00	0	na	0	0	0
CHA	0x88	0x01	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR0	CMS Agent0 BL Credits Acquired; For Transgress 0	0,1,2,3	0x00	0	na	0	0	0
CHA	0x88	0x02	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR1	CMS Agent0 BL Credits Acquired; For Transgress 1	0,1,2,3	0x00	0	na	0	0	0
CHA	0x88	0x04	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR2	CMS Agent0 BL Credits Acquired; For Transgress 2	0,1,2,3	0x00	0	na	0	0	0
CHA	0x88	0x08	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR3	CMS Agent0 BL Credits Acquired; For Transgress 3	0,1,2,3	0x00	0	na	0	0	0
CHA	0x88	0x10	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR4	CMS Agent0 BL Credits Acquired; For Transgress 4	0,1,2,3	0x00	0	na	0	0	0
CHA	0x88	0x20	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR5	CMS Agent0 BL Credits Acquired; For Transgress 5	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8A	0x01	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR0	CMS Agent0 BL Credits Occupancy; For Transgress 0	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8A	0x02	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR1	CMS Agent0 BL Credits Occupancy; For Transgress 1	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8A	0x04	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR2	CMS Agent0 BL Credits Occupancy; For Transgress 2	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8A	0x08	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR3	CMS Agent0 BL Credits Occupancy; For Transgress 3	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8A	0x10	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR4	CMS Agent0 BL Credits Occupancy; For Transgress 4	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8A	0x20	0x00	0x00	0x00	UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR5	CMS Agent0 BL Credits Occupancy; For Transgress 5	0,1,2,3	0x00	0	na	0	0	0
CHA	0x84	0x01	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR0	CMS Agent1 AD Credits Acquired; For Transgress 0	0,1,2,3	0x00	0	na	0	0	0
CHA	0x84	0x02	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR1	CMS Agent1 AD Credits Acquired; For Transgress 1	0,1,2,3	0x00	0	na	0	0	0
CHA	0x84	0x04	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR2	CMS Agent1 AD Credits Acquired; For Transgress 2	0,1,2,3	0x00	0	na	0	0	0
CHA	0x84	0x08	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR3	CMS Agent1 AD Credits Acquired; For Transgress 3	0,1,2,3	0x00	0	na	0	0	0
CHA	0x84	0x10	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR4	CMS Agent1 AD Credits Acquired; For Transgress 4	0,1,2,3	0x00	0	na	0	0	0
CHA	0x84	0x20	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR5	CMS Agent1 AD Credits Acquired; For Transgress 5	0,1,2,3	0x00	0	na	0	0	0
CHA	0x86	0x01	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR0	CMS Agent1 AD Credits Occupancy; For Transgress 0	0,1,2,3	0x00	0	na	0	0	0
CHA	0x86	0x02	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR1	CMS Agent1 AD Credits Occupancy; For Transgress 1	0,1,2,3	0x00	0	na	0	0	0
CHA	0x86	0x04	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR2	CMS Agent1 AD Credits Occupancy; For Transgress 2	0,1,2,3	0x00	0	na	0	0	0
CHA	0x86	0x08	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR3	CMS Agent1 AD Credits Occupancy; For Transgress 3	0,1,2,3	0x00	0	na	0	0	0
CHA	0x86	0x10	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR4	CMS Agent1 AD Credits Occupancy; For Transgress 4	0,1,2,3	0x00	0	na	0	0	0
CHA	0x86	0x20	0x00	0x00	0x00	UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR5	CMS Agent1 AD Credits Occupancy; For Transgress 5	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8C	0x01	0x00	0x00	0x00	UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR0	CMS Agent1 BL Credits Acquired; For Transgress 0	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8C	0x02	0x00	0x00	0x00	UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR1	CMS Agent1 BL Credits Acquired; For Transgress 1	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8C	0x04	0x00	0x00	0x00	UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR2	CMS Agent1 BL Credits Acquired; For Transgress 2	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8C	0x08	0x00	0x00	0x00	UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR3	CMS Agent1 BL Credits Acquired; For Transgress 3	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8C	0x10	0x00	0x00	0x00	UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR4	CMS Agent1 BL Credits Acquired; For Transgress 4	0,1,2,3	0x00	0	na	0	0	0
CHA	0x8C	0x20	0x00	0x00	0x00	UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR5	CMS Agent1 BL Credits Acquired; For Transgress 5	0,1,2,3	0x00	0	na	0	0	0
CHA	0xAE	0x01	0x00	0x00	0x00	UNC_CHA_EGRESS_ORDERING.IV_SNOOPGO_UP	Egress Blocking due to Ordering requirements; Up	0,1,2,3	0x00	0	na	0	0	0
CHA	0xAE	0x04	0x00	0x00	0x00	UNC_CHA_EGRESS_ORDERING.IV_SNOOPGO_DN	Egress Blocking due to Ordering requirements; Down	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA7	0x01	0x00	0x00	0x00	UNC_CHA_HORZ_RING_AD_IN_USE.LEFT_EVEN	Horizontal AD Ring In Use; Left and Even	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA7	0x02	0x00	0x00	0x00	UNC_CHA_HORZ_RING_AD_IN_USE.LEFT_ODD	Horizontal AD Ring In Use; Left and Odd	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA7	0x04	0x00	0x00	0x00	UNC_CHA_HORZ_RING_AD_IN_USE.RIGHT_EVEN	Horizontal AD Ring In Use; Right and Even	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA7	0x08	0x00	0x00	0x00	UNC_CHA_HORZ_RING_AD_IN_USE.RIGHT_ODD	Horizontal AD Ring In Use; Right and Odd	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA9	0x01	0x00	0x00	0x00	UNC_CHA_HORZ_RING_AK_IN_USE.LEFT_EVEN	Horizontal AK Ring In Use; Left and Even	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA9	0x02	0x00	0x00	0x00	UNC_CHA_HORZ_RING_AK_IN_USE.LEFT_ODD	Horizontal AK Ring In Use; Left and Odd	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA9	0x04	0x00	0x00	0x00	UNC_CHA_HORZ_RING_AK_IN_USE.RIGHT_EVEN	Horizontal AK Ring In Use; Right and Even	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA9	0x08	0x00	0x00	0x00	UNC_CHA_HORZ_RING_AK_IN_USE.RIGHT_ODD	Horizontal AK Ring In Use; Right and Odd	0,1,2,3	0x00	0	na	0	0	0
CHA	0xAB	0x01	0x00	0x00	0x00	UNC_CHA_HORZ_RING_BL_IN_USE.LEFT_EVEN	Horizontal BL Ring in Use; Left and Even	0,1,2,3	0x00	0	na	0	0	0
CHA	0xAB	0x02	0x00	0x00	0x00	UNC_CHA_HORZ_RING_BL_IN_USE.LEFT_ODD	Horizontal BL Ring in Use; Left and Odd	0,1,2,3	0x00	0	na	0	0	0
CHA	0xAB	0x04	0x00	0x00	0x00	UNC_CHA_HORZ_RING_BL_IN_USE.RIGHT_EVEN	Horizontal BL Ring in Use; Right and Even	0,1,2,3	0x00	0	na	0	0	0
CHA	0xAB	0x08	0x00	0x00	0x00	UNC_CHA_HORZ_RING_BL_IN_USE.RIGHT_ODD	Horizontal BL Ring in Use; Right and Odd	0,1,2,3	0x00	0	na	0	0	0
CHA	0xAD	0x01	0x00	0x00	0x00	UNC_CHA_HORZ_RING_IV_IN_USE.LEFT	Horizontal IV Ring in Use; Left	0,1,2,3	0x00	0	na	0	0	0
CHA	0xAD	0x04	0x00	0x00	0x00	UNC_CHA_HORZ_RING_IV_IN_USE.RIGHT	Horizontal IV Ring in Use; Right	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA1	0x01	0x00	0x00	0x00	UNC_CHA_RING_BOUNCES_HORZ.AD	Messages that bounced on the Horizontal Ring.; AD	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA1	0x02	0x00	0x00	0x00	UNC_CHA_RING_BOUNCES_HORZ.AK	Messages that bounced on the Horizontal Ring.; AK	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA1	0x04	0x00	0x00	0x00	UNC_CHA_RING_BOUNCES_HORZ.BL	Messages that bounced on the Horizontal Ring.; BL	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA1	0x08	0x00	0x00	0x00	UNC_CHA_RING_BOUNCES_HORZ.IV	Messages that bounced on the Horizontal Ring.; IV	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA0	0x01	0x00	0x00	0x00	UNC_CHA_RING_BOUNCES_VERT.AD	Messages that bounced on the Vertical Ring.; AD	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA0	0x02	0x00	0x00	0x00	UNC_CHA_RING_BOUNCES_VERT.AK	Messages that bounced on the Vertical Ring.; Acknowledgements to core	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA0	0x04	0x00	0x00	0x00	UNC_CHA_RING_BOUNCES_VERT.BL	Messages that bounced on the Vertical Ring.; Data Responses to core	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA0	0x08	0x00	0x00	0x00	UNC_CHA_RING_BOUNCES_VERT.IV	Messages that bounced on the Vertical Ring.; Snoops of processor's cache.	0,1,2,3	0x00	0	na	0	0	0
CHA	0xA3	0x01	0x00	0x00	0x00	UNC_CHA_RING_SINK_STARVED_HORZ.AD	Sink Starvation on Horizontal Ring; AD	0,1,2,3	0x00	0	na	0	0	0
