# Performance Monitoring Events for Performance Monitoring Events for Intel Xeon Processors Based on the Cascadelake Microarchitecture with Intel Optane DC persistent memory - V1.04
# 4/1/2019 11:14:48 AM
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
Unit	EventCode	UMask	PortMask	FCMask	UMaskExt	EventName	Description	Counter	MSRValue	ELLC	Filter	Internal	Deprecated	FILTER_VALUE
IIO	0x83	0x01	0x04	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.MEM_WRITE.PART2	Write request of 4 bytes made by IIO Part2 to Memory	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x01	0x08	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.MEM_WRITE.PART3	Write request of 4 bytes made by IIO Part3 to Memory	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x02	0x01	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.PEER_WRITE.PART0	Peer to peer write request of 4 bytes made by IIO Part0 to an IIO target	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x02	0x02	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.PEER_WRITE.PART1	Peer to peer write request of 4 bytes made by IIO Part0 to an IIO target	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x02	0x04	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.PEER_WRITE.PART2	Peer to peer write request of 4 bytes made by IIO Part0 to an IIO target	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x02	0x08	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.PEER_WRITE.PART3	Peer to peer write request of 4 bytes made by IIO Part0 to an IIO target	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x04	0x01	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.MEM_READ.PART0	Read request for 4 bytes made by IIO Part0 to Memory	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x04	0x02	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.MEM_READ.PART1	Read request for 4 bytes made by IIO Part1 to Memory	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x04	0x04	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.MEM_READ.PART2	Read request for 4 bytes made by IIO Part2 to Memory	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x04	0x08	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.MEM_READ.PART3	Read request for 4 bytes made by IIO Part3 to Memory	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x08	0x01	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.PEER_READ.PART0	Peer to peer read request for 4 bytes made by IIO Part0 to an IIO target	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x08	0x02	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.PEER_READ.PART1	Peer to peer read request for 4 bytes made by IIO Part1 to an IIO target	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x08	0x04	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.PEER_READ.PART2	Peer to peer read request for 4 bytes made by IIO Part2 to an IIO target	0,1	0x00	0	fc, chnl	0	0	0
IIO	0x83	0x08	0x08	0x07	0x00	UNC_IIO_DATA_REQ_OF_CPU.PEER_READ.PART3	Peer to peer read request for 4 bytes made by IIO Part3 to an IIO target	0,1	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x01	0x01	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.MEM_WRITE.PART0	Write request of up to a 64 byte transaction is made to IIO Part0 by the CPU	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x01	0x02	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.MEM_WRITE.PART1	Write request of up to a 64 byte transaction is made to IIO Part1 by the CPU	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x01	0x04	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.MEM_WRITE.PART2	Write request of up to a 64 byte transaction is made to IIO Part2 by the CPU	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x01	0x08	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.MEM_WRITE.PART3	Write request of up to a 64 byte transaction is made to IIO Part3 by the CPU	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x02	0x01	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.PEER_WRITE.PART0	Peer to peer write request of up to a 64 byte transaction is made to IIO Part0 by a different IIO unit	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x02	0x02	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.PEER_WRITE.PART1	Peer to peer write request of up to a 64 byte transaction is made to IIO Part1 by a different IIO unit	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x02	0x04	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.PEER_WRITE.PART2	Peer to peer write request of up to a 64 byte transaction is made to IIO Part2 by a different IIO unit	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x02	0x08	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.PEER_WRITE.PART3	Peer to peer write request of up to a 64 byte transaction is made to IIO Part3 by a different IIO unit	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x04	0x01	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.MEM_READ.PART0	Read request for up to a 64 byte transaction is made by the CPU to IIO Part0	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x04	0x02	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.MEM_READ.PART1	Read request for up to a 64 byte transaction is made by the CPU to IIO Part1	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x04	0x04	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.MEM_READ.PART2	Read request for up to a 64 byte transaction is made by the CPU to IIO Part2	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x04	0x08	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.MEM_READ.PART3	Read request for up to a 64 byte transaction is made by the CPU to IIO Part3	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x08	0x01	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.PEER_READ.PART0	Peer to peer read request for up to a 64 byte transaction is made by a different IIO unit to IIO Part0	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x08	0x02	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.PEER_READ.PART1	Peer to peer read request for up to a 64 byte transaction is made by a different IIO unit to IIO Part1	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x08	0x04	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.PEER_READ.PART2	Peer to peer read request for up to a 64 byte transaction is made by a different IIO unit to IIO Part2	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0xC1	0x08	0x08	0x07	0x00	UNC_IIO_TXN_REQ_BY_CPU.PEER_READ.PART3	Peer to peer read request for up to a 64 byte transaction is made by a different IIO unit to IIO Part3	0,1,2,3	0x00	0	fc, chnl	0	0	0
IIO	0x84	0x01	0x01	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MEM_WRITE.PART0	Write request of up to a 64 byte transaction is made by IIO Part0 to Memory	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x01	0x02	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MEM_WRITE.PART1	Write request of up to a 64 byte transaction is made by IIO Part1 to Memory	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x01	0x04	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MEM_WRITE.PART2	Write request of up to a 64 byte transaction is made by IIO Part2 to Memory	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x01	0x08	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MEM_WRITE.PART3	Write request of up to a 64 byte transaction is made by IIO Part3 to Memory	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x02	0x01	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.PEER_WRITE.PART0	Peer to peer write request of up to a 64 byte transaction is made by IIO Part0 to an IIO target	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x02	0x02	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.PEER_WRITE.PART1	Peer to peer write request of up to a 64 byte transaction is made by IIO Part1 to an IIO target	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x02	0x04	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.PEER_WRITE.PART2	Peer to peer write request of up to a 64 byte transaction is made by IIO Part2 to an IIO target	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x02	0x08	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.PEER_WRITE.PART3	Peer to peer write request of up to a 64 byte transaction is made by IIO Part3 to an IIO target	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x04	0x01	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MEM_READ.PART0	Read request for up to a 64 byte transaction is made by IIO Part0 to Memory	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x04	0x02	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MEM_READ.PART1	Read request for up to a 64 byte transaction is  made by IIO Part1 to Memory	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x04	0x04	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MEM_READ.PART2	Read request for up to a 64 byte transaction is made by IIO Part2 to Memory	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x04	0x08	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MEM_READ.PART3	Read request for up to a 64 byte transaction is made by IIO Part3 to Memory	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x08	0x01	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.PEER_READ.PART0	Peer to peer read request of up to a 64 byte transaction is made by IIO Part0 to an IIO target	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x08	0x02	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.PEER_READ.PART1	Peer to peer read request of up to a 64 byte transaction is made by IIO Part1 to an IIO target	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x08	0x04	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.PEER_READ.PART2	Peer to peer read request of up to a 64 byte transaction is made by IIO Part2 to an IIO target	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x08	0x08	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.PEER_READ.PART3	Peer to peer read request of up to a 64 byte transaction is made by IIO Part3 to an IIO target	0,1,2,3	0x00	0	chnl	0	0	0
UPI LL	0x1	0x0	0x00	0x00	0x00	UNC_UPI_CLOCKTICKS	Clocks of the Intel Ultra Path Interconnect (UPI)	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x12	0x1	0x00	0x00	0x00	UNC_UPI_DIRECT_ATTEMPTS.D2C	Data Response packets that go direct to core	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x12	0x2	0x00	0x00	0x00	UNC_UPI_DIRECT_ATTEMPTS.D2K	This event is deprecated. Refer to new event UNC_UPI_DIRECT_ATTEMPTS.D2U	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x21	0x0	0x00	0x00	0x00	UNC_UPI_L1_POWER_CYCLES	Cycles Intel UPI is in L1 power mode (shutdown)	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x25	0x0	0x00	0x00	0x00	UNC_UPI_RxL0P_POWER_CYCLES	Cycles the Rx of the Intel UPI is in L0p power mode	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x31	0x1	0x00	0x00	0x00	UNC_UPI_RxL_BYPASSED.SLOT0	FLITs received which bypassed the Slot0 Receive Buffer	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x31	0x2	0x00	0x00	0x00	UNC_UPI_RxL_BYPASSED.SLOT1	FLITs received which bypassed the Slot0 Receive Buffer	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x31	0x4	0x00	0x00	0x00	UNC_UPI_RxL_BYPASSED.SLOT2	FLITs received which bypassed the Slot0 Recieve Buffer	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x20	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.NULL	This event is deprecated. Refer to new event UNC_UPI_RxL_FLITS.ALL_NULL	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x27	0x0	0x00	0x00	0x00	UNC_UPI_TxL0P_POWER_CYCLES	Cycles in which the Tx of the Intel Ultra Path Interconnect (UPI) is in L0p power mode	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x41	0x0	0x00	0x00	0x00	UNC_UPI_TxL_BYPASSED	FLITs that bypassed the TxL Buffer	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x8	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.DATA	Valid Flits Sent; Data	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x20	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.NULL	This event is deprecated. Refer to new event UNC_UPI_TxL_FLITS.ALL_NULL	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x3	0x97	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.NON_DATA	Protocol header and credit FLITs received from any slot	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x97	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.NON_DATA	Protocol header and credit FLITs transmitted across any slot	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x47	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.IDLE	Idle FLITs transmitted	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x27	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.ALL_NULL	Null FLITs transmitted from any slot	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x27	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.ALL_NULL	Null FLITs received from any slot	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x0F	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.ALL_DATA	Valid data FLITs received from any slot	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x0F	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.ALL_DATA	Valid data FLITs transmitted via any slot	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x12	0x2	0x00	0x00	0x00	UNC_UPI_DIRECT_ATTEMPTS.D2U	Data Response packets that go direct to Intel UPI	0,1,2,3	0x00	0	na	0	0	0
M2M	0x22	0x2	0x00	0x00	0x00	UNC_M2M_BYPASS_M2M_Egress.NOT_TAKEN	Traffic in which the M2M to iMC Bypass was not taken	0,1,2,3	0x00	0	na	0	0	0
M2M	0x24	0x0	0x00	0x00	0x00	UNC_M2M_DIRECT2CORE_NOT_TAKEN_DIRSTATE	Cycles when direct to core mode (which bypasses the CHA) was disabled	0,1,2,3	0x00	0	na	0	0	0
M2M	0x23	0x0	0x00	0x00	0x00	UNC_M2M_DIRECT2CORE_TAKEN	Messages sent direct to core (bypassing the CHA)	0,1,2,3	0x00	0	na	0	0	0
M2M	0x25	0x0	0x00	0x00	0x00	UNC_M2M_DIRECT2CORE_TXN_OVERRIDE	Number of reads in which direct to core transaction were overridden	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2D	0x1	0x00	0x00	0x00	UNC_M2M_DIRECTORY_LOOKUP.ANY	Multi-socket cacheline Directory lookups (any state found)	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2D	0x2	0x00	0x00	0x00	UNC_M2M_DIRECTORY_LOOKUP.STATE_I	Multi-socket cacheline Directory lookup (cacheline found in I state)	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2D	0x4	0x00	0x00	0x00	UNC_M2M_DIRECTORY_LOOKUP.STATE_S	Multi-socket cacheline Directory lookup (cacheline found in S state)	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2D	0x8	0x00	0x00	0x00	UNC_M2M_DIRECTORY_LOOKUP.STATE_A	Multi-socket cacheline Directory lookups (cacheline found in A state)	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2E	0x1	0x00	0x00	0x00	UNC_M2M_DIRECTORY_UPDATE.ANY	Multi-socket cacheline Directory update from/to Any state	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2E	0x2	0x00	0x00	0x00	UNC_M2M_DIRECTORY_UPDATE.I2S	Multi-socket cacheline Directory update from I to S	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2E	0x4	0x00	0x00	0x00	UNC_M2M_DIRECTORY_UPDATE.I2A	Multi-socket cacheline Directory update from I to A	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2E	0x8	0x00	0x00	0x00	UNC_M2M_DIRECTORY_UPDATE.S2I	Multi-socket cacheline Directory update from S to I	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2E	0x10	0x00	0x00	0x00	UNC_M2M_DIRECTORY_UPDATE.S2A	Multi-socket cacheline Directory update from S to A	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2E	0x20	0x00	0x00	0x00	UNC_M2M_DIRECTORY_UPDATE.A2I	Multi-socket cacheline Directory update from A to I	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2E	0x40	0x00	0x00	0x00	UNC_M2M_DIRECTORY_UPDATE.A2S	Multi-socket cacheline Directory update from A to S	0,1,2,3	0x00	0	na	0	0	0
M2M	0x37	0x1	0x00	0x00	0x00	UNC_M2M_IMC_READS.NORMAL	Reads to iMC issued at Normal Priority (Non-Isochronous)	0,1,2,3	0x00	0	na	0	0	0
M2M	0x37	0x4	0x00	0x00	0x00	UNC_M2M_IMC_READS.ALL	Reads to iMC issued	0,1,2,3	0x00	0	na	0	0	0
M2M	0x38	0x2	0x00	0x00	0x00	UNC_M2M_IMC_WRITES.PARTIAL	Partial Non-Isochronous writes to the iMC	0,1,2,3	0x00	0	na	0	0	0
M2M	0x38	0x10	0x00	0x00	0x00	UNC_M2M_IMC_WRITES.ALL	Writes to iMC issued	0,1,2,3	0x00	0	na	0	0	0
M2M	0x38	0x80	0x00	0x00	0x00	UNC_M2M_IMC_WRITES.NI	M2M Writes Issued to iMC; All, regardless of priority.	0,1,2,3	0x00	0	na	0	0	0
M2M	0x56	0x0	0x00	0x00	0x00	UNC_M2M_PREFCAM_DEMAND_PROMOTIONS	Prefecth requests that got turn into a demand request	0,1,2,3	0x00	0	na	0	0	0
M2M	0x57	0x0	0x00	0x00	0x00	UNC_M2M_PREFCAM_INSERTS	Inserts into the Memory Controller Prefetch Queue	0,1,2,3	0x00	0	na	0	0	0
M2M	0x1	0x00	0x00	0x00	0x00	UNC_M2M_RxC_AD_INSERTS	AD Ingress (from CMS) Queue Inserts	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2	0x00	0x00	0x00	0x00	UNC_M2M_RxC_AD_OCCUPANCY	AD Ingress (from CMS) Occupancy	0,1,2,3	0x00	0	na	0	0	0
M2M	0x5	0x00	0x00	0x00	0x00	UNC_M2M_RxC_BL_INSERTS	BL Ingress (from CMS) Allocations	0,1,2,3	0x00	0	na	0	0	0
M2M	0x6	0x00	0x00	0x00	0x00	UNC_M2M_RxC_BL_OCCUPANCY	BL Ingress (from CMS) Occupancy	0,1,2,3	0x00	0	na	0	0	0
M2M	0x9	0x00	0x00	0x00	0x00	UNC_M2M_TxC_AD_INSERTS	AD Egress (to CMS) Allocations	0,1,2,3	0x00	0	na	0	0	0
M2M	0xA	0x00	0x00	0x00	0x00	UNC_M2M_TxC_AD_OCCUPANCY	AD Egress (to CMS) Occupancy	0,1,2,3	0x00	0	na	0	0	0
M2M	0x15	0x03	0x00	0x00	0x00	UNC_M2M_TxC_BL_INSERTS.ALL	BL Egress (to CMS) Allocations; All	0,1,2,3	0x00	0	na	0	0	0
M2M	0x16	0x03	0x00	0x00	0x00	UNC_M2M_TxC_BL_OCCUPANCY.ALL	BL Egress (to CMS) Occupancy; All	0,1,2,3	0x00	0	na	0	0	0
M2M	0x28	0x00	0x00	0x00	0x00	UNC_M2M_DIRECT2UPI_NOT_TAKEN_CREDITS	Number of reads in which direct to Intel UPI transactions were overridden	0,1,2,3	0x00	0	na	0	0	0
M2M	0x27	0x00	0x00	0x00	0x00	UNC_M2M_DIRECT2UPI_NOT_TAKEN_DIRSTATE	Cycles when direct to Intel UPI was disabled	0,1,2,3	0x00	0	na	0	0	0
M2M	0x26	0x00	0x00	0x00	0x00	UNC_M2M_DIRECT2UPI_TAKEN	Messages sent direct to the Intel UPI	0,1,2,3	0x00	0	na	0	0	0
M2M	0x29	0x00	0x00	0x00	0x00	UNC_M2M_DIRECT2UPI_TXN_OVERRIDE	Number of reads that a message sent direct2 Intel UPI was overridden	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2C	0x02	0x00	0x00	0x00	UNC_M2M_TAG_HIT.NM_RD_HIT_DIRTY	Dirty line read hits(Regular and RFO) to Near Memory(DRAM cache) in Memory Mode	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2C	0x04	0x00	0x00	0x00	UNC_M2M_TAG_HIT.NM_UFILL_HIT_CLEAN	Clean line underfill read hits to Near Memory(DRAM cache) in Memory Mode	0,1,2,3	0x00	0	na	0	0	0
M2M	0x2C	0x08	0x00	0x00	0x00	UNC_M2M_TAG_HIT.NM_UFILL_HIT_DIRTY	Dirty line underfill read hits to Near Memory(DRAM cache) in Memory Mode	0,1,2,3	0x00	0	na	0	0	0
M2M	0x37	0x8	0x00	0x00	0x00	UNC_M2M_IMC_READS.TO_PMM	Read requests to Intel Optane DC persistent memory issued to the iMC from M2M	0,1,2,3	0x00	0	na	0	0	0
M2M	0x38	0x20	0x00	0x00	0x00	UNC_M2M_IMC_WRITES.TO_PMM	Write requests to Intel Optane DC persistent memory issued to the iMC from M2M	0,1,2,3	0x00	0	na	0	0	0
M3UPI	0x29	0x0	0x00	0x00	0x00	UNC_M3UPI_UPI_PREFETCH_SPAWN	Prefetches generated by the flow control queue of the M3UPI unit.	0,1,2	0x00	0	na	0	0	0
iMC	0x1	0x2	0x00	0x00	0x00	UNC_M_ACT_COUNT.WR	DRAM Page Activate commands sent due to a write request	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0x1	0x00	0x00	0x00	UNC_M_CAS_COUNT.RD_REG	All DRAM Read CAS Commands issued (does not include underfills)	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0x2	0x00	0x00	0x00	UNC_M_CAS_COUNT.RD_UNDERFILL	DRAM Underfill Read CAS Commands issued	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0x3	0x00	0x00	0x00	UNC_M_CAS_COUNT.RD	All DRAM Read CAS Commands issued (including underfills)	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0x4	0x00	0x00	0x00	UNC_M_CAS_COUNT.WR_WMM	DRAM CAS (Column Address Strobe) Commands.; DRAM WR_CAS (w/ and w/out auto-pre) in Write Major Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0xC	0x00	0x00	0x00	UNC_M_CAS_COUNT.WR	All DRAM Write CAS commands issued	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0xF	0x00	0x00	0x00	UNC_M_CAS_COUNT.ALL	All DRAM CAS Commands issued	0,1,2,3	0x00	0	na	0	0	0
iMC	0x0	0x0	0x00	0x00	0x00	UNC_M_CLOCKTICKS	Clockticks of the memory controller which uses a programmable counter	0,1,2,3	0x00	0	na	0	0	0
iMC	0x85	0x0	0x00	0x00	0x00	UNC_M_POWER_CHANNEL_PPD	Channel PPD Cycles	0,1,2,3	0x00	0	na	0	0	0
iMC	0x43	0x0	0x00	0x00	0x00	UNC_M_POWER_SELF_REFRESH	Clock-Enabled Self-Refresh	0,1,2,3	0x00	0	na	0	0	0
iMC	0x2	0x1	0x00	0x00	0x00	UNC_M_PRE_COUNT.PAGE_MISS	Precharges due to page miss	0,1,2,3	0x00	0	na	0	0	0
iMC	0x2	0x4	0x00	0x00	0x00	UNC_M_PRE_COUNT.RD	Precharge due to read	0,1,2,3	0x00	0	na	0	0	0
iMC	0x10	0x0	0x00	0x00	0x00	UNC_M_RPQ_INSERTS	Read Pending Queue Allocations	0,1,2,3	0x00	0	na	0	0	0
iMC	0x80	0x0	0x00	0x00	0x00	UNC_M_RPQ_OCCUPANCY	Read Pending Queue Occupancy	0,1,2,3	0x00	0	na	0	0	0
iMC	0xD3	0x1	0x00	0x00	0x00	UNC_M_TAGCHK.HIT	All hits to Near Memory(DRAM cache) in Memory Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0xD3	0x2	0x00	0x00	0x00	UNC_M_TAGCHK.MISS_CLEAN	All Clean line misses to Near Memory(DRAM cache) in Memory Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0xD3	0x4	0x00	0x00	0x00	UNC_M_TAGCHK.MISS_DIRTY	All dirty line misses to Near Memory(DRAM cache) in Memory Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0x20	0x0	0x00	0x00	0x00	UNC_M_WPQ_INSERTS	Write Pending Queue Allocations	0,1,2,3	0x00	0	na	0	0	0
iMC	0x81	0x0	0x00	0x00	0x00	UNC_M_WPQ_OCCUPANCY	Write Pending Queue Occupancy	0,1,2,3	0x00	0	na	0	0	0
iMC	0xE0	0x1	0x00	0x00	0x00	UNC_M_PMM_RPQ_OCCUPANCY.ALL	Read Pending Queue Occupancy of all read requests for Intel Optane DC persistent memory	0,1,2,3	0x00	0	na	0	0	0
iMC	0xE3	0x0	0x00	0x00	0x00	UNC_M_PMM_RPQ_INSERTS	Read requests allocated in the PMM Read Pending Queue for Intel Optane DC persistent memory	0,1,2,3	0x00	0	na	0	0	0
iMC	0xEA	0x1	0x00	0x00	0x00	UNC_M_PMM_CMD1.ALL	All commands for Intel Optane DC persistent memory	0,1,2,3	0x00	0	na	0	0	0
iMC	0xEA	0x2	0x00	0x00	0x00	UNC_M_PMM_CMD1.RD	Regular reads(RPQ) commands for Intel Optane DC persistent memory	0,1,2,3	0x00	0	na	0	0	0
iMC	0xEA	0x4	0x00	0x00	0x00	UNC_M_PMM_CMD1.WR	Write commands for Intel Optane DC persistent memory	0,1,2,3	0x00	0	na	0	0	0
iMC	0xEA	0x8	0x00	0x00	0x00	UNC_M_PMM_CMD1.UFILL_RD	Underfill read commands for Intel Optane DC persistent memory	0,1,2,3	0x00	0	na	0	0	0
iMC	0xE7	0x0	0x00	0x00	0x00	UNC_M_PMM_WPQ_INSERTS	Write requests allocated in the PMM Write Pending Queue for Intel Optane DC persistent memory	0,1,2,3	0x00	0	na	0	0	0
iMC	0xE4	0x1	0x00	0x00	0x00	UNC_M_PMM_WPQ_OCCUPANCY.ALL	Write Pending Queue Occupancy of all write requests for Intel Optane DC persistent memory	0,1,2,3	0x00	0	na	0	0	0
